16.4	234.9	-23.1
22.4	229.5	-21.1
24.7	227.6	-20.4
22	175.5	6.6
24.3	226.8	-19.5
43	226.6	-19.2
27	232.3	-21.3
68.5	284.2	-29.2
22.4	299.2	-27.7
8.3	239.5	-23.4
19.4	271	-28.8
29.4	229.9	-19.7
34.2	228.3	-18.9
38.3	229.3	-18.8
7.9	240.8	-22.8
9.7	228.4	-18.2
28.8	228.7	-18.1
67.1	133.4	25.2
62	226.7	-16.5
21.8	233.7	-19.2
14.7	281.4	-28.4
62.5	233.9	-19.1
74.4	138.2	24.1
33.3	228.7	-17
26	234.6	-19.1
39.9	228.5	-16.6
74	275.8	-27.9
17.2	135.7	24.9
57.9	224.7	-14.6
35.7	224.1	-13.9
8.7	217.1	-10.6
24.4	227.9	-15.5
45	268.9	-26.9
19.5	234.9	-18.1
45	279	-27.7
70.3	231.1	-16.1
21.4	135.5	25.2
33.7	230.9	-15.8
76.6	235.9	-17.5
27.3	230.2	-15.2
38.9	155.9	20
8.6	175	13.1
60.3	282.1	-27.2
13.4	261.2	-24.2
27.9	235.3	-15.8
76.6	242.7	-18.3
26.6	233.8	-14.8
68.1	243.3	-18.4
19.9	261	-23
44.9	244.1	-17.7
64.2	247.1	-18.5
31.6	155.4	21.9
11.5	236.4	-14.2
22.9	268	-24.2
15.3	138.9	25.6
32.2	244.7	-17
64.8	283.4	-26.4
33.4	236.8	-13.5
57.2	282.2	-26.1
19.9	237.3	-13.6
11.8	256.8	-20.6
27.7	155.4	22.8
21.7	236.4	-12.7
27.1	236.7	-12.6
32.2	236.7	-12.6
32.5	274.4	-24.6
28.4	155	23.3
26.2	127.7	27
12	261.8	-21.2
40	239.7	-13
25.1	249.1	-16.5
23.1	158.9	22.8
13.6	250.7	-16.9
18	195.9	9.2
41.9	273.4	-23.7
19.3	145.7	25.6
33.2	128.6	27.1
30.3	155.4	24
26.1	240	-10.4
53	194	12.6
76.5	252.4	-15.5
16.9	198.6	10.8
22.2	160.1	24.1
80.7	166.4	22.8
30	201.1	10.5
30.9	197.8	12.1
27.9	154.7	25.7
80.7	168.6	22.8
80.7	168.6	22.8
80.7	168.6	22.9
8.2	172.9	21.8
55.1	139.4	27.4
94.3	249.5	-12.9
80.7	167	23.5
16	170.3	22.9
39.9	141.1	27.5
73.8	279.4	-23.1
77.8	167.1	24
34.4	129.2	27.5
50.2	286.2	-24.6
40	141.5	27.5
81.1	200.2	12.7
31.1	266	-18.7
9.1	268.3	-19.4
31.5	194.4	15.9
43.6	274	-21
17.6	284.2	-23.7
32.6	278.9	-22.3
33.1	193	17.3
23.1	280.3	-22.6
8.3	172.9	24.1
38.5	273.3	-20.2
17.4	241	-5.7
27.2	154.9	27.5
49.3	128.1	28.2
31.8	225.4	2.9
32.5	134	28.2
36.8	127.7	27.7
11.3	257.8	-13.2
40.9	279	-21.6
7.2	177.8	23.9
12.9	286.8	-23.8
2.9	146.4	28.5
75.7	278.4	-21.3
31.8	191	20
42.1	273.8	-19.5
26.5	134.3	28.4
38	273.4	-19.3
4.4	279.8	-21.5
31	127.7	27.8
49.3	129.7	28.6
18.3	262.7	-14.3
17.1	213.7	11.6
16.4	281	-21.5
32.9	259.5	-12.6
17.1	281.3	-21.5
10.9	260.3	-12.7
3.5	150.6	29.2
54.1	264.7	-14.6
16.5	215.3	11.9
49.4	267.4	-15.8
12.1	263.3	-13.8
58.7	181.7	25
19.6	220	10.1
7.4	179.2	26.2
2.1	203.1	18.5
30.2	269.2	-15.7
40.4	270.6	-16.2
37.2	142.3	29.8
64	150.4	30.1
124.1	192.5	23.7
64.6	163.3	29.9
11.8	267.5	-14
22.1	288.8	-22.7
60.3	280.8	-19.4
24.9	156.8	31.3
23.6	156.7	31.4
3.2	207	20.9
13.5	264	-10.6
18.9	159.4	31.6
68.8	208.5	21.1
68.1	156.8	31.8
12.8	177.8	30.1
10.1	168	31.6
50.8	212.4	20
84.4	285	-20.7
65.4	194.2	26.8
20.8	289.6	-22.5
21.1	231.9	10.8
87.2	167.8	32.3
16.7	133.7	29.9
47.5	204.7	24.5
14.4	287.3	-21.1
60.5	278.3	-16.6
33.3	173.2	32.6
22.4	137.8	31
9	173.8	33
10.6	174.1	33.1
57.1	201.6	27.3
10.6	170.2	33.5
54.3	199.8	28.3
75.9	193.9	30
20	247	4.5
20.9	249.3	3.1
60.7	202.7	28.1
21.1	245.5	5.9
25.4	245.4	6
42.2	201.2	28.6
18.8	159.7	34.2
53.6	202.3	28.3
4.5	144.3	32.7
85.5	201.6	28.5
92	202.7	28.2
71.5	202.4	28.3
10	169.1	34.3
87.3	199.5	29.2
48.1	201.4	28.8
69.2	146.7	33.2
64.1	202.5	28.6
48.1	200.8	29.2
89.4	202.8	28.7
41.3	140.4	32.2
43.7	201	29.4
30.8	201.1	29.6
65.5	148.6	33.7
69.8	228.4	17.8
33.1	275.5	-13.2
4.3	143.8	33
54.1	202.9	29.4
112.6	203.4	29.2
34.1	141	32.5
40	282	-16.9
31.9	174.1	35.2
65.5	202.4	30
53.3	202.6	30
12	269.9	-9.2
139.5	201.1	30.5
90	200.8	30.6
57.9	201.2	30.7
102.2	200.8	30.8
68.6	207.2	28.8
33.5	140.9	32.7
66.1	204.1	30
6.3	179.1	35.2
108.4	180.6	35.1
27.1	166.6	35.9
15.7	207.5	29.3
86.1	204	30.7
81.9	241.2	12.9
61.5	166	36.5
21.9	245.4	10.1
23.3	244.5	10.8
2	149.3	34.9
142.2	165.8	36.7
31	195.5	34
19.7	253.2	5.1
10.5	248.6	8.6
59.2	296.5	-24.1
19.1	135.6	31.9
12.8	167.1	37.2
26.7	228.1	22.3
71.1	234.8	18.4
90.1	192.9	35.3
15.9	288.9	-19.7
30.6	239.2	15.9
13	164.8	37.4
73.4	244.3	13.2
68.7	244.1	13.6
29.2	244.3	13.6
30	174.6	38.2
57.4	292.5	-21.5
30.7	194.1	36.3
54.4	244.7	13.7
29.6	255.7	5.6
90.3	171.1	38.7
67.2	244.9	14.4
38.8	140.3	34.1
33.2	139.7	33.9
41	139.8	33.9
35.3	234.6	21.8
23.3	156.1	37.8
46.5	207.5	34.3
46.5	207.5	34.3
28.6	285	-16.2
42.4	247	13.9
5.7	190.5	38.8
36.5	140.5	34.5
33.7	276.4	-9.2
13.3	167.3	39.7
32.5	231	25.5
63.4	250.2	12.8
16.2	157.8	38.9
44.3	283.1	-14.2
24.4	134.9	32.7
27.8	231.6	25.7
53.7	167.2	40.2
17	284.5	-15.1
16.9	157.3	39.1
52.2	234.5	24.6
39	232.3	26
52.7	233.4	25.4
8.7	183.2	40.7
35.1	164	40.2
28.6	175.6	41
24.2	252	13.1
33.9	281.5	-12.1
37.5	200.5	39.3
57.7	284.2	-14.2
39.4	200.5	39.3
79.9	201.1	39.2
9.8	284	-13.9
26.7	127.3	29.5
24	155.9	39.8
51.1	210	37.5
25.8	246.8	18.4
38.4	201.3	39.8
55.2	290.5	-18.7
30.9	189.5	41.8
25.7	244	20.8
97.3	230	29.7
61.7	236.9	25.7
22.2	155.1	40
7.8	191.3	41.8
56.7	250.8	15.9
20.4	134.7	33.3
19.6	224.1	33
37.4	206.5	39.2
106.3	250	16.8
87.9	228.8	30.9
17.3	284.3	-13.5
14.2	258.6	9.8
29.6	191.6	42.2
7	250.7	16.7
19.9	258.6	10
33.5	293.5	-20.7
17	223.3	34
71.7	251.1	16.5
27.9	244.4	22
27.5	244.2	22.1
23.7	155.5	40.6
38	248.7	18.9
28.9	188.4	43
38.7	175.5	43.3
7.1	252	16.4
31	189.1	43
32.9	189.3	43.1
8	248.3	19.6
52.3	227.7	32.8
31.8	133.4	33
19.7	136.3	34.4
20.6	285.7	-14.1
37.3	182.2	43.7
61.4	248.6	19.8
36.3	279.1	-8
37.4	279.3	-8.2
20.4	138.6	35.5
29	255.6	14.1
34.6	281.1	-9.8
33.7	246.2	22.1
35.7	252.2	17.4
74.5	223.9	35.5
96.5	231.3	31.9
34	163.8	42.9
26.3	190	43.9
43.8	254.7	15.4
107.5	199.5	42.7
27.1	179.5	44.3
71.4	232.2	31.6
26.2	281.1	-9.5
27.4	179.5	44.3
63.5	231.9	31.9
8.2	251.4	18.5
53.9	248.3	21.1
27.8	139	35.9
92.2	193.1	44
92	189.9	44.2
30.8	171.3	44.1
13	144	38
91.9	191.1	44.4
89.3	191.1	44.4
26.7	243.3	25.3
72.4	227.4	34.8
39.7	285.8	-13.4
69.6	230.9	33.1
27.7	247	22.7
28	150	40.2
26.2	243.8	25.3
26.1	259.2	12.6
27.1	149.8	40.2
51.4	229	34.4
26.3	243.3	25.9
15.1	252.1	19
24.7	149.8	40.3
26	149.7	40.3
24.1	182.1	45.2
89.3	191.6	44.8
12	166.9	44.2
47.3	140.9	37.1
89.3	191	44.9
91.3	190.9	44.9
19.2	259.9	12.5
68.1	229.9	34.6
29.3	182.1	45.4
45.5	233.2	32.8
28.2	182	45.4
35.5	282.3	-9.6
35.7	253	18.9
38.3	255.8	16.4
45.4	144.5	38.7
25.4	190.2	45.4
31.9	254.6	17.8
110	191.2	45.4
41.4	220.5	39.4
35.9	210.9	42.5
3.3	292	-18.4
64.1	229.8	35.5
29.4	257.1	16.1
86.4	231.9	34.5
13.6	260.3	13.5
69.8	229.1	36.2
27.4	280.5	-7.1
108.2	192.9	45.9
25.2	151.5	41.8
56.5	231.5	35.7
26.8	197.5	46
51.7	259.5	15.1
28.3	247.4	25.8
28.2	249.2	24.6
65.1	230	37
6.3	208.7	44.5
8.7	208.7	44.5
80.3	233.7	35.3
28.9	249.5	24.9
11.1	261.9	13.6
39.7	244.9	28.6
14.3	160.5	44.8
35.8	222.2	41
68.1	234.1	35.6
68.1	234.3	35.6
37.8	223.2	40.9
25.4	253.6	22.6
32.3	254.8	21.9
41.6	224.5	41.3
24.5	263.3	13.7
48.5	224.6	41.2
31.9	266.9	10
6.9	169.8	47.6
4.4	140.7	38.7
30.6	230	39.7
89.6	188.4	48.9
43	259.8	18.4
38.7	169.2	47.8
30.9	235.4	37.3
50.3	240.4	34.3
28.4	241.9	33.4
28.5	239.5	35
23.3	155.2	44.7
20.9	194.6	49
99.5	198.9	48.6
69.5	245.2	31.4
25.9	194.5	49.1
27.9	241.2	34.2
26.7	194.4	49.2
28.8	241.8	33.9
27.4	254.3	24.2
44.1	264.6	14
15.8	263	15.8
32.3	255	23.7
36.2	135.2	35.9
16.4	262.9	16.2
48.8	253	26
13.6	262	17.4
13.8	262.6	16.8
30.5	249.7	28.8
30.5	249.8	28.8
28.4	233.3	39.5
36.4	283.8	-7.5
43.7	230.3	41.1
32.5	262.1	17.4
25.3	291.4	-16
64.5	257.5	22.2
26.3	236.1	38.4
37.9	258.3	21.7
2.1	143.9	40.9
75.2	172	49.1
21.3	238.8	37
31.4	264.1	15.8
27.7	234	39.7
26.4	183.5	50.2
24.4	193.2	50.2
21.1	192.3	50.3
54.2	175.7	49.8
65.3	244.8	33.5
57.3	255.2	25.2
26.5	264.3	16.1
25	159	46.8
24.1	194.2	50.5
27.6	236.5	39
22.9	222.4	45.3
14.8	291.1	-15.4
22.4	139	38.7
6.5	195.4	50.6
24.1	200	50.3
25.1	192.2	50.8
33	264.6	16.4
5.2	228.7	43.2
27.3	236	39.9
25.4	264.9	16.2
24.5	199	50.7
22.8	217.7	47.6
41.6	254.7	27.1
20.6	236.2	40.4
59.9	264.1	17.9
20.8	265.4	16.5
45.3	254.9	27.3
32.4	260.2	22.1
13.4	262.1	20.2
19	265.5	16.6
30.6	265.5	16.6
26.9	233.5	42.2
20.4	228.8	44.4
1.4	142.1	40.9
19.5	138.8	39.1
5.2	141.4	40.6
41.7	261.5	21.3
54	257.8	25.1
34.6	264.5	18.2
5.9	199.9	51.6
24.9	192.2	52.2
49.2	262.8	20.5
23.4	186.2	52.3
45.3	226.8	46
24.2	194.2	52.3
26.3	260.5	23.1
33.4	261.8	21.8
40.4	223.1	47.4
107	214.8	49.8
23.7	264.2	19.4
34.9	266.9	16.3
1	196.9	52.4
32.5	259	25
33.3	263	20.9
28.7	263.9	20
1.6	233.2	43.8
37.8	267	16.4
28.9	265.3	18.5
44.6	256.8	27.5
77.6	242.2	39
19.3	158	48.2
72.2	257.6	27.2
71.8	226.9	46.9
25.8	186.2	53
24.2	193	53.1
31.3	138.4	39.4
18	157.8	48.4
32.4	138.5	39.5
22.4	206.8	52.1
35.6	265.8	18.7
6.2	245.6	37.4
1.8	262.1	23.1
26.8	286.3	-7.7
41	258.7	26.7
2.1	141.9	41.7
33	267.4	17.1
19.3	262.8	22.5
35.7	263.2	22.1
97.3	268.1	16.5
9.4	180.3	53.1
34	265.9	19.2
21.7	292.9	-16
104.8	235.9	43.8
38.9	223.5	48.8
16.3	263.9	21.5
70.1	290	-12.2
6.7	247.8	36.8
23.4	267.9	17.1
9	140	40.8
25.7	130.7	34.2
20.5	288	-9.4
23.6	200.2	53.7
37.5	274.9	8.7
40.5	225.9	48.9
19.9	162.6	50.8
20.3	160.8	50.3
22.7	139.5	40.9
16.7	288	-9
14.9	265.2	21.7
93.5	252.4	34.6
23.4	198.2	54.5
45	253	34.4
24.4	288.1	-8.9
33.8	263.3	24.4
41.3	266.4	20.8
1.3	246.1	39.9
29.3	267.4	20
34	152.8	48.1
32.1	277	7.4
33.9	269.5	17.6
18.6	238.3	45.1
41.7	265.1	23.1
30.4	226.3	50.2
22.2	211	54.1
22	238.1	45.5
68.2	183.2	55.3
19.9	233.9	47.6
49.6	261.2	27.9
32.8	182	55.2
19.7	238.2	45.6
13.3	266.1	22.6
36.2	269.5	18.4
20.5	239.4	45.5
27.6	269.4	19
27.1	171.9	54.3
21.1	214	54.3
40.9	136.3	39.5
35.1	278.5	6.5
20.3	246.3	41.8
21.3	213.2	54.7
26.1	212.9	54.8
22.4	213	54.8
8.7	178.3	55.6
23.2	213	54.9
48.9	259.2	31.6
32.6	265.6	25
112.4	235.9	48.4
40	265	25.7
10.8	171.2	54.8
40.9	262.1	29.1
24.2	207.2	56.3
30.4	270.8	19.1
21	154.1	50.2
97.9	239.3	47.6
57.6	169.8	55.1
29.2	278.6	8.4
23.4	216.9	55.4
20.6	217	55.4
19.1	138.2	41.6
37.9	270.2	20.9
23.4	225.3	53.7
8.1	221.6	54.8
33.6	152.1	49.9
20.6	274.7	14.9
36.8	277	11.7
141.1	224.8	54.4
37.4	275	14.9
31.9	240.5	48.4
23.1	201.7	58.2
15.6	154.4	51.1
42.8	272.9	18.1
22.2	201.9	58.2
35.2	271.6	20.1
37.4	277.4	11.7
67.5	276.4	13.3
41.4	270.4	22.2
2.7	140.2	43.6
19.5	218.2	56.5
37.5	272.9	18.8
37.5	272.9	18.8
36.8	275.5	15.1
31.7	277.8	11.4
33.4	278	11.2
37.5	272.9	18.9
39.1	277.7	11.7
35.3	200.1	58.8
37.5	272.8	19.2
40.3	265.9	28.4
117.3	217.9	56.8
37.5	272.9	19.1
37.5	272.9	19.2
44.3	272.5	20
30.8	138.4	42.6
37.5	273.2	19
72.5	268.4	25.7
42.4	273.9	18.1
25.4	190.4	59.2
19.4	240.8	49.6
41.6	174.2	57.5
66.4	276.9	13.6
115.3	245.5	47.1
29	278.8	10.7
5.9	203.8	59.2
17.9	153.9	51.8
18.7	273.2	19.7
24.9	156.2	52.8
38.5	143.3	46.2
65.6	269.5	25.1
25	202.1	59.4
15.5	275.5	16.4
51.7	267	28.5
57.9	270.7	24
20.8	134.8	40
11.3	161.2	55
20.6	215.4	58.5
40.5	278.4	12.6
55	269.2	26.5
14.2	267.6	28.6
43.5	269.8	25.7
55	269.5	26.4
55	269.5	26.4
11.6	275.1	18.2
55	269.4	26.5
55	269.3	26.7
26.5	184.6	59.8
55	269.5	26.5
55	269.4	26.6
5.4	230.7	55.3
55	269.4	26.6
55	269.5	26.5
55	269.5	26.5
55	269.6	26.5
42.9	228.5	56.1
55	269.7	26.5
55	269.6	26.5
6.9	196.2	60.4
55	269.6	26.5
59.3	263.4	34.2
32.3	272.5	22.5
23.3	215.2	59.1
48.6	269.7	26.5
55	269.6	26.6
55	269.8	26.4
49.9	231	55.4
48.6	269.8	26.4
35.7	277.7	14.6
55	269.7	26.6
55	269.5	26.8
55	269.8	26.5
25.2	277.6	14.7
55	269.8	26.5
55.7	271.7	24
30.9	297.7	-19.6
55	269.8	26.7
27.1	143.5	47.2
40	276	17.7
58.5	270.8	25.5
53.3	270.6	25.9
18.7	156.6	54.1
37.1	258.9	39.6
62.2	295.4	-15.7
11.5	176	59.3
40.2	271.8	24.5
46.1	269.7	27.4
54.3	271.4	25.1
24.6	267.8	30
29.5	165.8	57.3
39.5	275.1	19.6
54.3	271.4	25.3
28.2	271.9	24.6
13.1	281.7	8.8
31.8	275.4	19.4
73	280.5	10.9
110.6	281.1	10.1
44.4	270.2	27.4
148.7	186.2	61
42.6	276	18.8
40.3	278.5	14.8
13.5	268	30.5
36.5	276	19.1
22.8	230.3	57
26.3	164.9	57.5
40.3	272.8	24.3
12.1	268.6	30.2
8	190.1	61.5
25.1	275.8	19.7
23.2	218.8	60
64.7	270.2	28.3
71.3	128.8	34.7
6.1	210	61.3
38.3	276	19.7
30.2	258.6	41.8
57.5	271.8	26.2
22.4	228.8	57.9
47.7	269.1	30
31	277	18.1
8.1	234	56.4
59.5	241.1	53.6
16.3	151.9	53
39.9	273.9	23.4
29.6	259.9	40.8
19.3	147	50.4
30.3	131.7	38.1
16.8	152.3	53.4
101.2	161.4	57.2
10.7	247.8	50.8
43.6	231.3	58
14.6	143.6	48.6
8.1	234.4	57
37.1	259.5	42.2
23.4	225.4	59.7
29.7	134.6	41.3
50.1	270	30.4
5.1	231	58.3
37.1	235.8	56.8
8.1	231.2	58.3
8.1	233.5	57.6
38	274.3	24.4
8.1	233.5	57.8
22.5	233.7	57.7
65.3	281.4	12.3
36.3	156.7	56
88.2	245	53.4
7.1	140.9	47.1
27.4	192.9	63.1
28	192.9	63.2
76.6	262.8	40.4
22.8	221.5	61.3
8.1	232.9	58.7
10.9	244.2	54.4
24.9	204.1	63.4
43.4	232.1	59.1
29.2	169	60.3
26.8	268	34.7
31.5	245.9	53.6
39.5	238.3	57.2
26.7	192.9	63.6
7.8	184.8	63.2
21.6	215.2	62.8
20.6	138.3	45.4
40.5	282.2	12.4
39.4	276	23.7
21.1	226	61.1
33.7	279.7	17.2
28.8	190.7	63.7
22.8	159.1	57.7
20.1	227.6	60.8
19.7	227.6	60.9
22.3	274.2	26.8
26.5	133.4	41
38.8	266	38.3
36.3	205.9	64
21.3	226.7	61.3
20.5	226.8	61.3
32.4	149.6	53.7
24.5	153.1	55.4
45	269.6	34.1
24.3	159.7	58.3
28.2	141.8	48.7
57.1	272.8	29.8
46.2	300.6	-23.3
40	275.2	26.1
20.3	227.3	61.4
29.5	149.2	53.7
13.7	245.1	55.5
48.2	276.1	24.9
35.4	285.1	8.9
33	143.7	50.8
6.4	234.4	60.9
7.4	202.1	65.5
17.2	282.7	14.8
20.8	282.8	14.5
12.8	249.9	54.7
20.5	229.7	62.8
21.7	227.3	63.4
43.4	273.1	32.9
26.5	204.6	66
13.8	272.9	33.4
19.8	227.1	63.6
7.9	202.4	66.2
17	273.1	33.3
51	271.2	36.1
25	204.5	66.2
6.9	201.8	66.5
7.2	255.5	52.8
49.5	272.1	35.7
24.3	224.1	64.8
43	229.1	63.9
34.3	281	20.7
38.9	133.2	42.4
12.3	167.9	63.2
34.7	155.2	58.9
34.5	280.9	21.2
23	227.1	64.6
13.4	285	12.7
23.8	277.1	29.3
38.2	281.4	21.2
29.5	274.8	33.5
26.5	242.5	61
41.5	281.6	21.1
35.2	286.5	10.5
37.6	281.7	21.1
19.9	281.7	21.2
33.5	281.1	22.6
31.8	151.3	57.8
38.8	281.6	21.8
14.1	148.3	56.3
69.2	132.5	42.4
16.3	294.4	-8
21.6	277.2	31.2
18.1	150.6	58
60.1	284.9	15.4
26.1	221.8	67.1
55.5	241.1	62.8
34	158.1	61.6
5.5	240.4	63.2
41.3	278.5	29.9
23	236.9	64.4
10.5	170.3	65.7
42.9	281.2	24.9
86.5	244	62.4
50.3	281.2	25
16.8	230.6	66.4
19.9	230.6	66.4
23.4	230.4	66.5
41.7	287.5	10.8
23	281.9	24
27.3	254	58.2
74.5	278.8	30.5
31.1	284.4	18.9
5.5	281.2	26.1
22.6	229.2	67.1
36.5	161.5	63.8
29.2	143.5	54.5
89.4	212.6	69.1
32.9	144.3	55.1
7.3	241.3	64.2
27.9	144.5	55.4
110.2	182.4	68.6
26.3	230.8	67.2
6.6	242	64.4
26.9	257.5	57.1
25.9	257	57.5
7.7	240.9	64.8
26.8	208.2	69.8
28.2	269.4	46.6
21.6	149.5	59
24.2	256.9	57.8
26.9	257	57.8
55.1	226.9	68.3
33.5	284.2	21.5
27.5	142.6	54.5
33.5	177.7	68.5
73.5	283.8	22.8
26.5	235.6	67
17	152.1	61
42.6	148.1	58.8
24.5	233.1	67.8
22.4	149.2	59.5
50.9	298	-15.1
24.4	258	58.4
14.8	246.4	64.2
32.4	174.7	68.5
28.4	270.4	47.5
27.6	280.1	32.3
31.5	143.3	55.9
49.9	288.5	12.3
12.8	163.7	66.2
24.2	236.1	67.8
15	147.6	59.1
23.7	141.7	54.8
19	137.3	50.6
23.4	236	68.1
94.4	281.7	30.1
28.4	143.8	56.7
43.5	147.1	59.1
35	282.5	28.7
23.5	235.7	68.3
1.4	127.8	37.3
37.2	200.6	71.5
34.3	284.8	23.4
41.2	212.7	71.3
78.4	227.1	70.1
35.4	182.6	70.6
38.8	184.1	70.8
37.3	217.7	71.3
40.5	285.1	23.6
16.4	252	63.8
41.1	286.9	19.3
32.6	178.6	70.4
36.1	221	71.5
15.1	283.1	29.5
44.7	275.4	44.3
69.2	287.3	19
17	147	60.2
86.2	230.2	70.7
27.3	171.9	69.7
23	137	51.7
17	155.4	64.9
28.9	144.5	58.7
4	151.9	63.3
21.2	282.2	32.8
100.5	220.6	72.1
20.1	146.6	60.3
26.9	273.5	48.6
43	286.4	23.2
22.1	144.4	59
120.8	229.8	71.5
57.1	290.4	12
4.3	144.6	59.3
38.1	131.7	45.3
55.1	289.3	15.8
27.6	178	71.6
20.5	144.6	59.6
37.7	144	59.2
99.7	231.7	71.5
58.5	242.9	69.2
87.1	224.6	72.6
121	231.4	71.7
14.7	152.7	64.7
17	152.7	64.8
106.4	285.4	28
17	250.5	67.2
70.7	284.5	30.5
55.4	230	72.2
66.4	279.6	41.6
38.5	287.5	22.9
12.6	154.4	66
21.6	140	56.4
37.2	141.9	58.1
41.6	191.6	73.7
36.5	191.5	73.7
17	155.2	66.5
29.5	256.8	65.3
44	204.3	74.3
27.3	275.8	49
26.9	180.4	72.9
24.7	141.6	58.3
40.8	289.9	16.6
101.1	282.3	37.6
16.9	252.9	67.2
24.7	176.2	72.4
27.3	273.6	52.4
74.9	241.5	71
17.9	244	70.4
25.1	273.6	52.7
40.2	280.7	41.7
87.9	233.5	72.6
80.6	233.2	72.7
17	146.3	62.3
17.2	238.3	71.9
23.8	138.5	55.9
64.1	243.5	71
83.9	256.4	66.7
83.8	234.4	72.9
83.8	233.9	73
83.8	234.3	73
25.3	142	59.5
17	149.3	64.7
39.1	131.2	46.3
77.4	234.6	73.2
83.8	235.7	73
27.2	277.4	49.5
21.8	140.8	58.9
83.8	235.5	73.3
70.9	232.9	73.7
39.3	250.8	69.7
17	147	63.8
23.5	293.9	5.3
13.7	150.7	66
25.1	179.9	74.1
27.8	285.9	32.8
26.1	131.1	46.7
19.3	281.5	43.3
37.5	140.3	59
110.1	235.7	73.7
27.2	278.8	48.9
103.2	232.1	74.5
17	148.2	65.2
27.6	286.5	32.6
28.4	273.1	57.2
5	222.6	75.5
29.4	209.8	76.1
23.4	287	31.7
21.9	139.8	59
21.7	289.9	22.5
39.6	290	22.5
30	212.2	76.3
22.5	299	-13
17	140.1	59.7
15.5	143.7	62.8
17	151.8	67.8
17	139.1	58.7
3.1	166.2	72.7
25.8	287.3	32.2
17	145.5	64.3
18.5	168.2	73.4
17	147.2	65.5
121.6	241.9	73.8
66.3	233.7	75.2
59	246.8	72.8
17	142.9	62.7
18.5	287	34.1
34.7	177.7	75.2
27.5	276	55.9
83.8	234.4	75.3
17	153.9	69.3
18.9	170.7	74.2
36.6	290.1	24.8
22.5	135.3	55
33.3	293.4	12.2
20.6	287.8	32.6
27	276.6	55.9
82.9	225.8	76.4
17	147.6	66.4
63.7	277.5	54.8
17	142.2	62.6
20.6	286.1	37.8
23.5	285.2	40.3
27.5	284.8	41.3
15.4	273.6	59.7
81.7	238.4	75.1
28	282.7	46.6
27.5	284	43.9
101.9	267.9	65.1
80.1	246.7	73.8
40.5	169.2	74.5
30.5	273.3	60.9
5.9	189.7	77.1
94	245.8	74.2
17	138.8	60.1
24.3	284.8	42.7
30.8	267.5	65.7
26	285.6	41.1
24.4	136.4	57.5
23.7	285.5	41.5
106.5	271.2	63.2
17	138.8	60.3
17	143.5	64.5
8.3	145.9	66.3
27.3	291.3	23.4
16.3	140.5	62.1
17	144.5	65.5
17	138.3	60
17	140.1	61.9
21.6	138.2	60.1
40.3	204.7	78.2
41.4	291.9	22.2
20.2	287.2	38.8
17	142.3	64.2
18.7	165	74.4
25.9	285.7	42.8
16.9	151.9	70.1
17	154.1	71.1
17	146.7	67.4
54.7	220	78
17	154	71.1
17	148.8	68.7
8	193.9	78
17	140.3	62.6
17	141.9	64.2
25.6	286.4	41.9
79.5	273.2	63.2
20.4	277.4	59.2
23.9	286.2	43.4
31	276.7	60.2
19.5	288.6	36.9
17.2	260	72
24.6	133	54.2
8.9	179.9	77.6
90.3	272.8	64.7
21.2	132.7	53.9
114.3	232.5	77.9
25.5	287	42.5
25.3	287	42.4
22.7	132.7	54
25.4	131.5	51.9
31.5	276	62.3
28.8	286.4	44.9
81.4	273.4	64.9
17	148.9	70.1
47.7	151.2	71.3
21	287.7	41.9
21.3	289.5	36.2
80.3	274.5	64.4
3.8	138.9	63
14.6	242.9	77.2
9.7	185.3	78.7
16	242.9	77.2
16.9	249.1	76.1
23.3	132.1	53.8
94	275.1	64.2
25.9	279.5	59.2
70.7	276.9	62.4
10.3	290.5	33.6
70.8	138.7	63.1
17	140.6	65.2
100.9	139.4	64.1
15.2	140.3	65
40.5	216.8	79.7
18.1	290.8	33.9
24.5	291.3	31.9
18.3	286.7	46.9
11.5	149.9	71.5
8.8	143.5	67.8
25.7	289.5	38.8
17	141.1	65.9
17	138.1	63.1
27.1	291.5	32.1
30.6	291.5	32.1
22.3	198.4	79.9
42.5	293	25.7
17	149.5	71.7
26.1	291.7	31.9
17.5	155.9	74.4
21.2	277.8	63.4
35.4	129.3	49.2
25.5	130.2	51.4
24.2	130.2	51.3
16.8	269.5	70.4
25.3	278	63.6
92.5	218.6	80.2
28.2	292.4	30
27.1	126.1	40.1
36.4	128.7	47.9
22	163.3	76.8
21.2	285.5	52.4
52.1	198.1	80.5
9.7	193.6	80.3
28.6	291.9	33.2
17	147.3	71.4
22.1	136.8	62.9
17	149.2	72.4
95.2	232.8	79.8
82.2	158.5	75.9
4.1	143.2	69
20.7	154.3	74.6
27.3	292.3	32.3
90.6	229.9	80.2
33.9	127.9	46.2
34.5	127.9	46.4
20.3	155.1	75.1
9.7	190.4	80.5
72.7	218.1	80.8
37.8	252.3	77.5
34.5	260.4	75.4
82.2	231	80.2
15.5	154.8	75
22.9	154	74.8
25.3	280.2	63.1
17	138.5	65.4
38.9	247.8	78.5
38	260	75.9
37.3	294.5	23.7
38.5	229.4	80.6
2.1	163.2	77.7
16.8	267.7	73.3
21.7	160.4	77.1
9.7	197.1	81.1
16.8	269.7	72.4
16.8	271.9	71.4
24.5	281.6	62.6
24	290.8	41.5
17	136.4	63.8
85.7	222.9	81.2
16.2	145.5	71.7
